Unix,Date,Symbol,Open,High,Low,Close,Volume FET,Volume USDT,tradecount
1699574400000,2023-11-10,FETUSDT,0.3907,0.4435,0.3721,0.4434,116718685.0,47332122.0669,198035
1699488000000,2023-11-09,FETUSDT,0.3713,0.4115,0.338,0.3909,122721878.0,46633761.5881,202795
1699401600000,2023-11-08,FETUSDT,0.3636,0.3809,0.3581,0.3713,49687606.0,18428443.2272,79838
1699315200000,2023-11-07,FETUSDT,0.3906,0.3944,0.3478,0.3635,90097672.0,33099627.6904,129808
1699228800000,2023-11-06,FETUSDT,0.3655,0.4065,0.355,0.3904,92418060.0,35574334.97,123628
1699142400000,2023-11-05,FETUSDT,0.3609,0.3748,0.3455,0.3653,54492320.0,19717662.8583,77091
1699056000000,2023-11-04,FETUSDT,0.3565,0.366,0.3505,0.3609,40295306.0,14414788.4495,62434
1698969600000,2023-11-03,FETUSDT,0.348,0.3687,0.3298,0.3565,68458734.0,23752422.1525,116274
1698883200000,2023-11-02,FETUSDT,0.3853,0.3892,0.3402,0.3482,69590399.0,25186687.4635,123176
1698796800000,2023-11-01,FETUSDT,0.3633,0.3867,0.339,0.3856,90808473.0,32731837.6131,169177
1698710400000,2023-10-31,FETUSDT,0.3585,0.3787,0.3369,0.3632,91789736.0,33148567.2243,179613
1698624000000,2023-10-30,FETUSDT,0.3659,0.3791,0.356,0.3585,74141628.0,27152390.7251,161310
1698537600000,2023-10-29,FETUSDT,0.3518,0.3904,0.3466,0.3658,115293078.0,43047356.7306,226591
1698451200000,2023-10-28,FETUSDT,0.318,0.3644,0.3131,0.3517,122384216.0,42354664.1404,220906
1698364800000,2023-10-27,FETUSDT,0.2961,0.3243,0.2857,0.318,116909636.0,36124369.904,188550
1698278400000,2023-10-26,FETUSDT,0.3025,0.3112,0.2767,0.2961,90047112.0,26492560.1323,147099
1698192000000,2023-10-25,FETUSDT,0.2747,0.3199,0.2695,0.3027,153600156.0,45035493.4339,239142
1698105600000,2023-10-24,FETUSDT,0.2515,0.2878,0.2457,0.2747,167773262.0,44738122.3455,231222
1698019200000,2023-10-23,FETUSDT,0.2324,0.2518,0.2258,0.2515,79091222.0,18789629.6155,93399
1697932800000,2023-10-22,FETUSDT,0.2272,0.2345,0.2186,0.2323,44981362.0,10245665.1604,49785
1697846400000,2023-10-21,FETUSDT,0.2185,0.2333,0.2166,0.2271,58311932.0,13222801.6552,57445
1697760000000,2023-10-20,FETUSDT,0.2039,0.2233,0.2034,0.2185,68882597.0,14955595.9659,64167
1697673600000,2023-10-19,FETUSDT,0.2031,0.209,0.1991,0.2038,37505539.0,7587341.0947,28762
1697587200000,2023-10-18,FETUSDT,0.2059,0.2103,0.2019,0.2031,20303074.0,4184792.1732,18253
1697500800000,2023-10-17,FETUSDT,0.2138,0.216,0.2025,0.206,26650190.0,5551422.602,24348
1697414400000,2023-10-16,FETUSDT,0.212,0.2232,0.2101,0.2139,33924580.0,7313069.5752,35920
1697328000000,2023-10-15,FETUSDT,0.2129,0.2152,0.2108,0.2119,10780935.0,2295476.8073,13185
1697241600000,2023-10-14,FETUSDT,0.2091,0.217,0.2085,0.2128,23164890.0,4944337.0183,24881
1697155200000,2023-10-13,FETUSDT,0.2027,0.2109,0.202,0.2091,17224122.0,3544921.4404,16515
1697068800000,2023-10-12,FETUSDT,0.2058,0.2065,0.1993,0.2026,14093150.0,2855569.6836,17205
1696982400000,2023-10-11,FETUSDT,0.2043,0.2067,0.199,0.2059,22408428.0,4556878.2279,25049
1696896000000,2023-10-10,FETUSDT,0.2075,0.2128,0.2011,0.2043,20566208.0,4262931.7383,20768
1696809600000,2023-10-09,FETUSDT,0.2186,0.2215,0.2023,0.2075,31427587.0,6608492.7963,33375
1696723200000,2023-10-08,FETUSDT,0.2207,0.2222,0.2168,0.2186,11307355.0,2485551.6496,11786
1696636800000,2023-10-07,FETUSDT,0.2252,0.2267,0.2198,0.2207,10912853.0,2428237.835,11934
1696550400000,2023-10-06,FETUSDT,0.2159,0.2277,0.2156,0.2251,21310198.0,4725555.9898,19578
1696464000000,2023-10-05,FETUSDT,0.2194,0.2212,0.2131,0.2158,11938419.0,2591580.1519,14213
1696377600000,2023-10-04,FETUSDT,0.2182,0.223,0.2098,0.2194,23043366.0,5005622.831,25385
1696291200000,2023-10-03,FETUSDT,0.222,0.2285,0.2152,0.2182,28561407.0,6329760.0147,32606
1696204800000,2023-10-02,FETUSDT,0.2349,0.2389,0.2201,0.2218,36443568.0,8387283.1529,42362
1696118400000,2023-10-01,FETUSDT,0.2228,0.237,0.2225,0.2349,34732284.0,7990352.6592,38731
1696032000000,2023-09-30,FETUSDT,0.2191,0.2238,0.2183,0.2228,15716484.0,3470265.1742,16151
1695945600000,2023-09-29,FETUSDT,0.2183,0.2216,0.215,0.2192,20215714.0,4414377.0347,22495
1695859200000,2023-09-28,FETUSDT,0.2112,0.2196,0.2097,0.2183,22688427.0,4906412.1812,24109
1695772800000,2023-09-27,FETUSDT,0.2139,0.2161,0.2093,0.2113,19368569.0,4113131.2937,19140
1695686400000,2023-09-26,FETUSDT,0.2162,0.2177,0.2103,0.2139,13149518.0,2820183.418,13508
1695600000000,2023-09-25,FETUSDT,0.2153,0.219,0.2126,0.2162,15505771.0,3343439.8771,17919
1695513600000,2023-09-24,FETUSDT,0.2214,0.2217,0.2125,0.2154,15922115.0,3467921.2722,17750
1695427200000,2023-09-23,FETUSDT,0.2234,0.2249,0.2154,0.2212,16308660.0,3601144.2394,16486
1695340800000,2023-09-22,FETUSDT,0.2233,0.2238,0.2184,0.2234,22559181.0,4996361.3831,22212
1695254400000,2023-09-21,FETUSDT,0.2276,0.2375,0.2229,0.2234,49486168.0,11388781.3265,51697
1695168000000,2023-09-20,FETUSDT,0.2337,0.2365,0.2248,0.2276,29238464.0,6721759.685,29446
1695081600000,2023-09-19,FETUSDT,0.2269,0.2359,0.2253,0.2337,29434719.0,6812833.6543,29724
1694995200000,2023-09-18,FETUSDT,0.2255,0.2345,0.2233,0.227,33164918.0,7614665.1776,33249
1694908800000,2023-09-17,FETUSDT,0.2361,0.2363,0.2233,0.2256,26526890.0,6095375.919,25547
1694822400000,2023-09-16,FETUSDT,0.2371,0.2413,0.234,0.2362,29812974.0,7087250.7511,29400
1694736000000,2023-09-15,FETUSDT,0.2296,0.2379,0.2272,0.2372,33266602.0,7733736.8287,34567
1694649600000,2023-09-14,FETUSDT,0.2236,0.2312,0.2232,0.2296,33758729.0,7663837.392,34562
1694563200000,2023-09-13,FETUSDT,0.2252,0.2302,0.2214,0.2236,42582654.0,9604614.9924,45370
1694476800000,2023-09-12,FETUSDT,0.223,0.2378,0.2213,0.2252,45085077.0,10359879.7611,48889
1694390400000,2023-09-11,FETUSDT,0.231,0.2364,0.2176,0.223,53035213.0,12031694.1967,67923
1694304000000,2023-09-10,FETUSDT,0.235,0.2352,0.215,0.231,45432921.0,10284079.9099,50116
1694217600000,2023-09-09,FETUSDT,0.2386,0.2407,0.2335,0.2351,23427417.0,5541958.9062,26840
1694131200000,2023-09-08,FETUSDT,0.2491,0.2555,0.2355,0.2386,53580374.0,13151386.4058,59048
1694044800000,2023-09-07,FETUSDT,0.2565,0.2577,0.2408,0.2491,39494223.0,9763936.3158,41862
1693958400000,2023-09-06,FETUSDT,0.2501,0.2617,0.243,0.2567,78407548.0,19816994.0934,72580
1693872000000,2023-09-05,FETUSDT,0.2675,0.2718,0.2489,0.2501,66283787.0,17131926.3692,70491
1693785600000,2023-09-04,FETUSDT,0.2591,0.2699,0.252,0.2674,94657751.0,24707058.8886,94195
1693699200000,2023-09-03,FETUSDT,0.2516,0.2736,0.2474,0.2591,150749382.0,39153711.354,158757
1693612800000,2023-09-02,FETUSDT,0.2301,0.2538,0.2247,0.2516,93260430.0,22323012.542,87410
1693526400000,2023-09-01,FETUSDT,0.2292,0.2394,0.2218,0.2301,79913696.0,18453811.9624,68454
1693440000000,2023-08-31,FETUSDT,0.2337,0.257,0.2239,0.2294,201710525.0,48208664.1953,181179
1693353600000,2023-08-30,FETUSDT,0.216,0.2353,0.2129,0.2338,90061369.0,20157293.1217,74555
1693267200000,2023-08-29,FETUSDT,0.2069,0.2177,0.2021,0.216,46330445.0,9794864.0387,45256
1693180800000,2023-08-28,FETUSDT,0.2102,0.2123,0.2027,0.2069,29718570.0,6161128.1487,23375
1693094400000,2023-08-27,FETUSDT,0.2076,0.2145,0.2064,0.2102,28015123.0,5896585.505,20464
1693008000000,2023-08-26,FETUSDT,0.2171,0.2177,0.2058,0.2076,25082161.0,5266991.5445,18750
1692921600000,2023-08-25,FETUSDT,0.2091,0.218,0.2001,0.2171,72340330.0,15220365.766,58379
1692835200000,2023-08-24,FETUSDT,0.2085,0.217,0.204,0.2091,50181132.0,10590561.272,42384
1692748800000,2023-08-23,FETUSDT,0.1963,0.21,0.1954,0.2085,37716666.0,7667760.2479,34642
1692662400000,2023-08-22,FETUSDT,0.2015,0.2044,0.1855,0.1962,45740751.0,8927328.7673,35862
1692576000000,2023-08-21,FETUSDT,0.2049,0.2088,0.196,0.2015,40839602.0,8250279.9338,32267
1692489600000,2023-08-20,FETUSDT,0.2096,0.2128,0.203,0.2048,25637629.0,5310804.9824,21412
1692403200000,2023-08-19,FETUSDT,0.1996,0.22,0.1992,0.2098,68469712.0,14462372.7556,53895
1692316800000,2023-08-18,FETUSDT,0.1881,0.2054,0.1826,0.1996,86159417.0,16960212.7214,77088
1692230400000,2023-08-17,FETUSDT,0.1962,0.2013,0.1608,0.1881,86080760.0,16087374.1634,78903
1692144000000,2023-08-16,FETUSDT,0.2029,0.2056,0.1917,0.1962,48681304.0,9710962.1128,39187
1692057600000,2023-08-15,FETUSDT,0.22,0.222,0.1902,0.203,63242882.0,13293622.8212,47365
1691971200000,2023-08-14,FETUSDT,0.2189,0.2347,0.2121,0.22,143236265.0,32000587.4422,95655
1691884800000,2023-08-13,FETUSDT,0.2004,0.2224,0.1995,0.2189,62356908.0,13311946.5407,44627
1691798400000,2023-08-12,FETUSDT,0.2024,0.2034,0.1995,0.2005,10336334.0,2085847.0509,7324
1691712000000,2023-08-11,FETUSDT,0.201,0.2037,0.1997,0.2024,9657480.0,1949820.0484,8593
1691625600000,2023-08-10,FETUSDT,0.1989,0.204,0.1961,0.2009,16385709.0,3275476.9221,12427
1691539200000,2023-08-09,FETUSDT,0.2004,0.2035,0.1956,0.1988,20452169.0,4085595.0606,14411
1691452800000,2023-08-08,FETUSDT,0.1955,0.202,0.193,0.2003,30583050.0,6019890.9161,17160
1691366400000,2023-08-07,FETUSDT,0.197,0.2002,0.1903,0.1954,23411072.0,4592302.8939,15772
1691280000000,2023-08-06,FETUSDT,0.1943,0.2001,0.1938,0.197,17016050.0,3366446.7054,12482
1691193600000,2023-08-05,FETUSDT,0.1981,0.1982,0.1917,0.1942,17482764.0,3389592.8511,13290
1691107200000,2023-08-04,FETUSDT,0.2016,0.2035,0.1964,0.1981,24112844.0,4842635.8403,14806
1691020800000,2023-08-03,FETUSDT,0.204,0.2062,0.2,0.2016,25267040.0,5152095.7873,14696
1690934400000,2023-08-02,FETUSDT,0.2107,0.2147,0.2032,0.2041,47917676.0,10043262.1438,24917
1690848000000,2023-08-01,FETUSDT,0.2078,0.2109,0.2002,0.2105,47289683.0,9640351.7814,27656
1690761600000,2023-07-31,FETUSDT,0.21,0.2123,0.2063,0.2079,20287635.0,4249560.8929,15602
1690675200000,2023-07-30,FETUSDT,0.2149,0.215,0.2034,0.21,19497956.0,4095414.7155,16551
1690588800000,2023-07-29,FETUSDT,0.2159,0.2181,0.2139,0.2149,14019249.0,3024791.3567,9695
1690502400000,2023-07-28,FETUSDT,0.2147,0.2174,0.2125,0.2159,17430371.0,3750078.3345,12471
1690416000000,2023-07-27,FETUSDT,0.2118,0.2179,0.2098,0.2147,21202762.0,4552349.6337,15726
1690329600000,2023-07-26,FETUSDT,0.2099,0.2149,0.2045,0.2118,22392064.0,4713293.5133,19009
1690243200000,2023-07-25,FETUSDT,0.2123,0.2136,0.2075,0.2098,17974868.0,3775594.3978,14585
1690156800000,2023-07-24,FETUSDT,0.2235,0.2261,0.2083,0.2123,40384348.0,8718209.087,30151
1690070400000,2023-07-23,FETUSDT,0.2199,0.2257,0.2174,0.2236,18250519.0,4059859.0332,14606
1689984000000,2023-07-22,FETUSDT,0.2249,0.2273,0.2173,0.2197,19746654.0,4421339.4133,15594
1689897600000,2023-07-21,FETUSDT,0.2225,0.2265,0.2202,0.225,18412090.0,4124877.3378,15327
1689811200000,2023-07-20,FETUSDT,0.2249,0.2317,0.2187,0.2228,31688144.0,7155075.0765,26625
1689724800000,2023-07-19,FETUSDT,0.2253,0.2314,0.2234,0.2248,33053725.0,7514668.0859,27405
1689638400000,2023-07-18,FETUSDT,0.2362,0.239,0.2207,0.2254,31656003.0,7227563.2759,26380
1689552000000,2023-07-17,FETUSDT,0.2355,0.2463,0.2282,0.236,50378180.0,11891999.9195,42285
1689465600000,2023-07-16,FETUSDT,0.2415,0.2485,0.2341,0.2358,45567570.0,11030261.4174,37556
1689379200000,2023-07-15,FETUSDT,0.2373,0.2465,0.2307,0.2414,44789484.0,10733208.0744,38259
1689292800000,2023-07-14,FETUSDT,0.2334,0.2559,0.2247,0.2374,94628183.0,22685298.8324,82853
1689206400000,2023-07-13,FETUSDT,0.2194,0.2373,0.2151,0.2333,87246275.0,19933006.7234,80008
1689120000000,2023-07-12,FETUSDT,0.2139,0.2214,0.21,0.2195,47627396.0,10291953.1455,38667
1689033600000,2023-07-11,FETUSDT,0.2152,0.219,0.2112,0.2138,21237337.0,4568965.6967,20861
1688947200000,2023-07-10,FETUSDT,0.2172,0.2189,0.2085,0.2152,32412689.0,6907110.2336,26802
1688860800000,2023-07-09,FETUSDT,0.2193,0.221,0.2161,0.2171,15476920.0,3380023.3645,13666
1688774400000,2023-07-08,FETUSDT,0.2233,0.226,0.2148,0.2193,22486613.0,4949955.0388,21640
1688688000000,2023-07-07,FETUSDT,0.2129,0.2241,0.2105,0.2234,32923187.0,7188545.1284,30209
1688601600000,2023-07-06,FETUSDT,0.2264,0.2366,0.2126,0.2132,46958669.0,10518592.3488,43759
1688515200000,2023-07-05,FETUSDT,0.2387,0.2429,0.2228,0.2263,37567241.0,8690834.0085,35717
1688428800000,2023-07-04,FETUSDT,0.2452,0.2494,0.2338,0.2386,52852127.0,12728922.4623,44273
1688342400000,2023-07-03,FETUSDT,0.2359,0.251,0.2359,0.2453,56303241.0,13775675.5462,52663
1688256000000,2023-07-02,FETUSDT,0.2366,0.2385,0.2255,0.2359,42961838.0,10009754.2128,40682
1688169600000,2023-07-01,FETUSDT,0.2271,0.2413,0.2221,0.2366,63579264.0,14866114.8418,51922
1688083200000,2023-06-30,FETUSDT,0.218,0.2315,0.2051,0.2272,83043558.0,18515071.481,73734
1687996800000,2023-06-29,FETUSDT,0.2143,0.225,0.2139,0.2182,28009285.0,6144558.0702,27472
1687910400000,2023-06-28,FETUSDT,0.2341,0.2349,0.205,0.2142,53080357.0,11736946.909,54758
1687824000000,2023-06-27,FETUSDT,0.2201,0.2378,0.2188,0.234,71257385.0,16479656.819,63238
1687737600000,2023-06-26,FETUSDT,0.2274,0.2331,0.2152,0.2201,48076452.0,10831528.5597,52834
1687651200000,2023-06-25,FETUSDT,0.2299,0.24,0.2253,0.2275,34223144.0,7932544.3361,42328
1687564800000,2023-06-24,FETUSDT,0.2381,0.2405,0.2211,0.2298,42172895.0,9770941.7914,49780
1687478400000,2023-06-23,FETUSDT,0.2287,0.2492,0.2286,0.2381,74330290.0,17803274.4652,87395
1687392000000,2023-06-22,FETUSDT,0.222,0.2542,0.2217,0.2286,133292761.0,32041878.5236,177402
1687305600000,2023-06-21,FETUSDT,0.1997,0.229,0.1989,0.222,96692530.0,20595569.8256,116823
1687219200000,2023-06-20,FETUSDT,0.1897,0.1998,0.1821,0.1997,44418359.0,8471365.2151,55571
1687132800000,2023-06-19,FETUSDT,0.183,0.1932,0.181,0.1896,39361579.0,7323911.9169,41696
1687046400000,2023-06-18,FETUSDT,0.1977,0.1977,0.1796,0.183,40434023.0,7676747.6524,47106
1686960000000,2023-06-17,FETUSDT,0.1907,0.2007,0.1889,0.1976,30805626.0,6065191.5962,38257
1686873600000,2023-06-16,FETUSDT,0.1823,0.1955,0.1804,0.1906,52221449.0,9843696.1651,60461
1686787200000,2023-06-15,FETUSDT,0.1798,0.1887,0.1728,0.1822,39458717.0,7116970.9728,46214
1686700800000,2023-06-14,FETUSDT,0.1896,0.1931,0.1762,0.1798,36410283.0,6793735.8456,44079
1686614400000,2023-06-13,FETUSDT,0.1852,0.1946,0.1829,0.1896,58392945.0,11030885.6968,64561
1686528000000,2023-06-12,FETUSDT,0.1829,0.1898,0.1758,0.1852,41300578.0,7608497.3114,50202
1686441600000,2023-06-11,FETUSDT,0.1881,0.1898,0.1791,0.183,42313518.0,7787440.4762,50983
1686355200000,2023-06-10,FETUSDT,0.2193,0.2197,0.1722,0.188,93235305.0,17602338.2347,118193
1686268800000,2023-06-09,FETUSDT,0.2276,0.23,0.2159,0.2191,28953420.0,6476386.2388,41095
1686182400000,2023-06-08,FETUSDT,0.2287,0.2322,0.2218,0.2276,26816459.0,6099415.9298,38064
1686096000000,2023-06-07,FETUSDT,0.2459,0.2477,0.2256,0.2288,48679183.0,11480364.3253,54899
1686009600000,2023-06-06,FETUSDT,0.2412,0.2518,0.2327,0.246,39636526.0,9600556.5615,52507
1685923200000,2023-06-05,FETUSDT,0.2708,0.2719,0.2253,0.241,69980745.0,17288116.9854,89028
1685836800000,2023-06-04,FETUSDT,0.2685,0.2797,0.2651,0.2708,26161132.0,7167704.5398,30547
1685750400000,2023-06-03,FETUSDT,0.2732,0.2751,0.2653,0.2685,22952819.0,6215615.7206,26153
1685664000000,2023-06-02,FETUSDT,0.2626,0.2795,0.2574,0.2731,54792369.0,14933571.7178,61722
1685577600000,2023-06-01,FETUSDT,0.2639,0.2698,0.253,0.2626,53480251.0,13976879.0042,59371
1685491200000,2023-05-31,FETUSDT,0.2764,0.2896,0.2585,0.2639,72552861.0,19731021.9741,88008
1685404800000,2023-05-30,FETUSDT,0.2607,0.2843,0.2566,0.2765,84890149.0,23261030.9997,94393
1685318400000,2023-05-29,FETUSDT,0.2681,0.2708,0.256,0.2607,43054819.0,11290897.3087,41795
1685232000000,2023-05-28,FETUSDT,0.255,0.2725,0.2533,0.2681,82895728.0,21816614.5302,76544
1685145600000,2023-05-27,FETUSDT,0.2452,0.2637,0.2416,0.255,89773447.0,22902532.4556,81236
1685059200000,2023-05-26,FETUSDT,0.237,0.25,0.2305,0.2453,77061615.0,18576781.757,63001
1684972800000,2023-05-25,FETUSDT,0.2316,0.247,0.2231,0.237,95327798.0,22472445.6372,83050
1684886400000,2023-05-24,FETUSDT,0.2452,0.2453,0.22,0.2315,60268042.0,13903168.8645,60950
1684800000000,2023-05-23,FETUSDT,0.2395,0.2485,0.2369,0.2452,41604930.0,10152784.8062,37787
1684713600000,2023-05-22,FETUSDT,0.243,0.2452,0.2344,0.2394,43763573.0,10489162.7043,45331
1684627200000,2023-05-21,FETUSDT,0.2589,0.259,0.24,0.243,55040599.0,13742885.0641,49418
1684540800000,2023-05-20,FETUSDT,0.265,0.2667,0.254,0.2588,70676094.0,18364145.2612,68768
1684454400000,2023-05-19,FETUSDT,0.2467,0.2842,0.2419,0.265,173819173.0,46058578.0913,179713
1684368000000,2023-05-18,FETUSDT,0.2569,0.2589,0.241,0.2468,37443993.0,9392220.0723,44363
1684281600000,2023-05-17,FETUSDT,0.2447,0.2606,0.2365,0.2569,44416282.0,11023153.1098,54406
1684195200000,2023-05-16,FETUSDT,0.2463,0.2489,0.2391,0.2446,35274398.0,8575492.4919,40764
1684108800000,2023-05-15,FETUSDT,0.2413,0.2536,0.2351,0.2464,41311978.0,10206209.2619,49458
1684022400000,2023-05-14,FETUSDT,0.238,0.2474,0.2329,0.2414,21707908.0,5227609.6783,26718
1683936000000,2023-05-13,FETUSDT,0.2453,0.246,0.2367,0.2381,25352168.0,6068111.2533,32194
1683849600000,2023-05-12,FETUSDT,0.2414,0.2468,0.2275,0.2453,50330447.0,11956757.3489,68380
1683763200000,2023-05-11,FETUSDT,0.2627,0.2629,0.2329,0.2414,49909320.0,12245877.4883,64577
1683676800000,2023-05-10,FETUSDT,0.2632,0.2736,0.2465,0.2626,72497770.0,18941192.2832,93909
1683590400000,2023-05-09,FETUSDT,0.2596,0.2649,0.2474,0.2633,49100258.0,12526358.9019,58964
1683504000000,2023-05-08,FETUSDT,0.2898,0.293,0.2416,0.2597,63899970.0,16827620.5149,98814
1683417600000,2023-05-07,FETUSDT,0.2881,0.2984,0.2868,0.2897,26239589.0,7672444.909,41863
1683331200000,2023-05-06,FETUSDT,0.3103,0.3136,0.277,0.2879,53326902.0,15499664.9775,70006
1683244800000,2023-05-05,FETUSDT,0.3102,0.3136,0.2993,0.3103,31426604.0,9641920.0236,48029
1683158400000,2023-05-04,FETUSDT,0.325,0.326,0.307,0.3103,24973819.0,7918897.9192,37447
1683072000000,2023-05-03,FETUSDT,0.3187,0.3287,0.2989,0.325,51493255.0,15921951.7078,72050
1682985600000,2023-05-02,FETUSDT,0.3183,0.3212,0.3112,0.3187,23953321.0,7587479.5593,37161
1682899200000,2023-05-01,FETUSDT,0.3274,0.3304,0.3134,0.3184,35841025.0,11504124.7474,50049
1682812800000,2023-04-30,FETUSDT,0.341,0.3411,0.3264,0.3272,28744009.0,9592281.3777,41791
1682726400000,2023-04-29,FETUSDT,0.3329,0.3478,0.3315,0.341,27918552.0,9454750.663,37335
1682640000000,2023-04-28,FETUSDT,0.3439,0.3474,0.3301,0.3329,33445792.0,11301409.7159,49939
1682553600000,2023-04-27,FETUSDT,0.3342,0.348,0.3294,0.344,55472544.0,18786292.6375,85236
1682467200000,2023-04-26,FETUSDT,0.3448,0.3632,0.311,0.3341,88956605.0,30527543.371,125674
1682380800000,2023-04-25,FETUSDT,0.3319,0.3478,0.3186,0.3448,41611509.0,13751980.8802,69522
1682294400000,2023-04-24,FETUSDT,0.3354,0.345,0.3247,0.3319,34615425.0,11579424.9473,63875
1682208000000,2023-04-23,FETUSDT,0.348,0.3481,0.3238,0.3354,35267293.0,11887638.5188,53368
1682121600000,2023-04-22,FETUSDT,0.3333,0.3483,0.3292,0.3481,28417291.0,9640834.2407,44393
1682035200000,2023-04-21,FETUSDT,0.3639,0.3671,0.329,0.3333,67026978.0,23447570.3638,97876
1681948800000,2023-04-20,FETUSDT,0.373,0.3813,0.351,0.3641,76782915.0,28115733.8051,109235
1681862400000,2023-04-19,FETUSDT,0.4246,0.4281,0.3645,0.373,96969302.0,37951010.5964,147889
1681776000000,2023-04-18,FETUSDT,0.4262,0.4446,0.4108,0.4245,92941512.0,39646934.5243,131226
1681689600000,2023-04-17,FETUSDT,0.4052,0.448,0.3915,0.4262,156038088.0,65585771.1475,204844
1681603200000,2023-04-16,FETUSDT,0.4072,0.4124,0.3947,0.4053,73533756.0,29786740.1046,200826
1681516800000,2023-04-15,FETUSDT,0.405,0.4259,0.3912,0.4072,133914759.0,55000114.2866,271408
1681430400000,2023-04-14,FETUSDT,0.3611,0.4148,0.3603,0.405,193057890.0,75039834.4749,348508
1681344000000,2023-04-13,FETUSDT,0.3417,0.3646,0.3377,0.3611,65908690.0,23217868.4135,147636
1681257600000,2023-04-12,FETUSDT,0.3521,0.3539,0.3317,0.3417,55487850.0,18889398.336,133632
1681171200000,2023-04-11,FETUSDT,0.3554,0.3644,0.3505,0.3521,58857473.0,21046084.0555,126947
1681084800000,2023-04-10,FETUSDT,0.3437,0.3576,0.3362,0.3554,51035182.0,17619371.2423,139316
1680998400000,2023-04-09,FETUSDT,0.3391,0.352,0.3254,0.3438,33744981.0,11361330.2946,50277
1680912000000,2023-04-08,FETUSDT,0.345,0.3482,0.3353,0.3391,21310828.0,7292973.3408,32885
1680825600000,2023-04-07,FETUSDT,0.3526,0.3535,0.3416,0.3451,26754762.0,9254026.2214,38101
1680739200000,2023-04-06,FETUSDT,0.3639,0.3646,0.3484,0.3526,28482178.0,10119318.3875,45368
1680652800000,2023-04-05,FETUSDT,0.361,0.3752,0.3519,0.3638,48884104.0,17766478.4901,66581
1680566400000,2023-04-04,FETUSDT,0.3512,0.3633,0.345,0.3607,44429707.0,15759426.6569,67236
1680480000000,2023-04-03,FETUSDT,0.3494,0.3601,0.3366,0.3512,46136394.0,16100797.8456,76022
1680393600000,2023-04-02,FETUSDT,0.3634,0.3641,0.3427,0.3491,21601827.0,7646517.2674,39898
1680307200000,2023-04-01,FETUSDT,0.3664,0.3764,0.3586,0.3634,23399404.0,8556283.7489,39911
1680220800000,2023-03-31,FETUSDT,0.3652,0.3707,0.3542,0.3664,34554932.0,12578354.6294,53812
1680134400000,2023-03-30,FETUSDT,0.385,0.3902,0.3553,0.3652,49547502.0,18343733.6053,83200
1680048000000,2023-03-29,FETUSDT,0.3561,0.4042,0.3539,0.3849,95460456.0,36070846.4259,154856
1679961600000,2023-03-28,FETUSDT,0.3459,0.3591,0.3327,0.3563,47219888.0,16241445.54,72149
1679875200000,2023-03-27,FETUSDT,0.3726,0.3742,0.3325,0.3459,40960874.0,14357371.143,67626
1679788800000,2023-03-26,FETUSDT,0.3638,0.3784,0.3606,0.3724,24558557.0,9111256.2083,45376
1679702400000,2023-03-25,FETUSDT,0.3677,0.3776,0.356,0.3638,25459602.0,9320753.1973,48607
1679616000000,2023-03-24,FETUSDT,0.3867,0.3884,0.3587,0.3676,40818451.0,15169585.3549,72110
1679529600000,2023-03-23,FETUSDT,0.3791,0.4063,0.3733,0.3867,53441147.0,20482426.9343,90874
