Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1625529600000,2021-07-06,ETHUSDT,2196.85,2350.0,2193.0,2322.5,78.533.017.152,18.031.081.944.684.000,1326163
1625443200000,2021-07-05,ETHUSDT,2322.69,2324.64,2157.32,2196.53,78.180.631.605,17.538.628.273.791.000,1264204
1625356800000,2021-07-04,ETHUSDT,2226.99,2389.93,2189.58,2322.69,59.065.625.069,1.365.904.900.349.900,1204553
1625270400000,2021-07-03,ETHUSDT,2153.95,2240.0,2112.01,2226.99,569.264.801,12.488.884.412.531.500,922576
1625184000000,2021-07-02,ETHUSDT,2106.41,2160.0,2018.5,2154.13,67.228.237.476,13.972.692.462.664.500,862561
1625097600000,2021-07-01,ETHUSDT,2275.68,2275.93,2073.12,2106.41,78.786.525.137,16.880.433.081.272.500,1414518
1625011200000,2021-06-30,ETHUSDT,2165.46,2287.78,2087.99,2275.68,9.105.836.032,19.736.766.808.731.200,1464112
1624924800000,2021-06-29,ETHUSDT,2084.42,2245.0,2073.57,2165.33,83.125.723.277,1.804.733.069.982.980,1536044
1624838400000,2021-06-28,ETHUSDT,1982.27,2145.0,1960.52,2084.41,104.424.468.308,2.138.998.047.877.620,1657087
1624752000000,2021-06-27,ETHUSDT,1829.84,1984.5,1804.26,1982.28,69.605.579.307,12.995.219.920.717.900,1091206
1624665600000,2021-06-26,ETHUSDT,1808.97,1852.8,1717.32,1829.64,83.231.514.904,1.478.550.576.564.640,923226
1624579200000,2021-06-25,ETHUSDT,1989.53,2019.99,1791.22,1808.82,85.880.854.767,16.125.568.791.072.800,1041338
1624492800000,2021-06-24,ETHUSDT,1967.95,2036.61,1884.79,1989.52,70.123.167.478,1.377.799.766.499.450,833337
1624406400000,2021-06-23,ETHUSDT,1879.29,2045.0,1821.95,1968.14,91.861.230.494,18.175.182.289.100.700,1141790
1624320000000,2021-06-22,ETHUSDT,1885.27,1998.0,1700.48,1879.28,169.533.808.052,3.158.928.001.131.140,1856357
1624233600000,2021-06-21,ETHUSDT,2243.49,2260.16,1865.54,1885.49,162.981.966.576,3.252.129.521.677.500,2014010
1624147200000,2021-06-20,ETHUSDT,2165.34,2280.01,2040.68,2243.47,74.388.364.741,15.990.097.505.269.000,1035537
1624060800000,2021-06-19,ETHUSDT,2234.09,2278.82,2161.67,2164.67,49.687.224.997,11.049.238.694.185.900,763820
1623974400000,2021-06-18,ETHUSDT,2373.28,2378.0,2139.0,2234.09,77.890.520.197,17.588.275.328.833.400,1067542
1623888000000,2021-06-17,ETHUSDT,2368.02,2460.5,2306.0,2373.28,56.066.758.566,13.383.895.450.014.800,961448
1623801600000,2021-06-16,ETHUSDT,2543.55,2556.19,2351.18,2367.89,62.474.178.358,15.337.343.594.130.000,896073
1623715200000,2021-06-15,ETHUSDT,2580.58,2640.0,2507.7,2543.54,59.982.664.933,15.483.034.360.627.600,1044834
1623628800000,2021-06-14,ETHUSDT,2509.33,2609.17,2461.0,2580.77,68.418.355.622,17.302.602.191.338.100,1118498
1623542400000,2021-06-13,ETHUSDT,2370.64,2548.41,2308.41,2509.33,71.594.875.986,1.724.097.564.334.300,1217504
1623456000000,2021-06-12,ETHUSDT,2354.09,2454.53,2256.22,2370.74,7.674.394.984,18.070.369.439.986.200,1127302
1623369600000,2021-06-11,ETHUSDT,2471.01,2497.99,2321.37,2354.01,58.736.427.358,14.249.752.618.077.200,885172
1623283200000,2021-06-10,ETHUSDT,2610.2,2624.46,2425.11,2471.09,74.123.749.926,18.745.717.464.354.400,978237
1623196800000,2021-06-09,ETHUSDT,2507.43,2626.63,2405.28,2610.18,127.671.824.011,3.223.323.188.070.370,1763686
1623110400000,2021-06-08,ETHUSDT,2592.05,2620.99,2304.91,2507.23,169.374.742.759,42.016.466.628.817.300,2128256
1623024000000,2021-06-07,ETHUSDT,2711.92,2847.55,2570.0,2592.05,115.212.807.856,31.492.451.769.112.600,1926275
1622937600000,2021-06-06,ETHUSDT,2627.63,2745.0,2614.0,2711.92,67.379.269.369,18.141.120.375.335.100,1336460
1622851200000,2021-06-05,ETHUSDT,2689.54,2816.87,2552.23,2627.73,96.182.412.413,2.575.726.370.430.850,1670498
1622764800000,2021-06-04,ETHUSDT,2857.25,2860.0,2552.0,2689.51,118.831.411.191,3.175.186.750.490.870,1775946
1622678400000,2021-06-03,ETHUSDT,2706.21,2891.95,2662.4,2857.25,102.429.089.423,2.874.856.613.490.240,1620340
1622592000000,2021-06-02,ETHUSDT,2634.31,2802.99,2550.0,2706.22,97.007.053.563,26.165.663.016.287.800,1349232
1622505600000,2021-06-01,ETHUSDT,2706.15,2740.0,2523.74,2634.57,117.957.710.806,3.081.355.010.953.450,1790186
1622419200000,2021-05-31,ETHUSDT,2385.82,2720.0,2271.44,2706.15,130.795.804.068,32.771.317.721.340.700,1849177
1622332800000,2021-05-30,ETHUSDT,2278.74,2476.42,2180.53,2385.98,115.111.319.883,27.266.061.386.317.100,1519005
1622246400000,2021-05-29,ETHUSDT,2412.34,2574.27,2204.1,2278.74,137.942.718.851,32.888.041.548.318.700,1887733
1622160000000,2021-05-28,ETHUSDT,2742.23,2762.45,2327.38,2412.1,155.458.461.362,3.934.662.309.044.420,2184249
1622073600000,2021-05-27,ETHUSDT,2884.82,2889.74,2633.68,2742.23,109.902.991.206,30.337.191.443.402.100,1732113
1621987200000,2021-05-26,ETHUSDT,2705.1,2910.0,2643.0,2884.94,158.379.959.251,441.638.912.858.148,2726537
1621900800000,2021-05-25,ETHUSDT,2647.92,2750.0,2378.54,2705.11,211.534.950.445,544.273.754.940.126,2976859
1621814400000,2021-05-24,ETHUSDT,2096.63,2675.0,2079.94,2648.43,218.663.292.245,5.180.244.966.721.230,3299296
1621728000000,2021-05-23,ETHUSDT,2295.45,2381.57,1728.74,2096.39,291.454.873.125,590.726.013.954.496,3761018
1621641600000,2021-05-22,ETHUSDT,2430.98,2485.0,2145.0,2294.87,168.431.801.157,3.934.313.840.470.720,2484734
1621555200000,2021-05-21,ETHUSDT,2767.87,2938.54,2101.0,2430.98,272.703.193.514,6.898.701.128.841.120,3676164
1621468800000,2021-05-20,ETHUSDT,2438.92,2990.05,2155.0,2768.62,29.427.779.301,7.750.201.898.667.440,4243052
1621382400000,2021-05-19,ETHUSDT,3375.08,3441.73,1888.0,2438.92,430.983.631.939,1.164.152.416.698.740,5548968
1621296000000,2021-05-18,ETHUSDT,3282.25,3565.71,3240.0,3375.07,128.711.084.143,4.392.873.871.822.420,2143887
1621209600000,2021-05-17,ETHUSDT,3581.81,3587.06,3102.0,3282.51,190.401.243.998,6.401.071.580.734.820,2885352
1621123200000,2021-05-16,ETHUSDT,3646.24,3879.0,3343.06,3582.1,132.406.565.875,4.788.918.304.497.990,2532983
1621036800000,2021-05-15,ETHUSDT,4075.02,4134.05,3632.0,3646.68,103.917.488.082,40.305.864.929.649.300,2055345
1620950400000,2021-05-14,ETHUSDT,3717.92,4173.28,3691.35,4075.01,115.339.042.631,4.569.415.542.247.880,2227244
1620864000000,2021-05-13,ETHUSDT,3810.15,4034.77,3500.0,3717.91,206.870.817.427,7.846.531.159.419.680,3943562
1620777600000,2021-05-12,ETHUSDT,4173.46,4372.72,3701.58,3823.21,160.184.274.017,6.673.102.683.974.240,3188941
1620691200000,2021-05-11,ETHUSDT,3946.63,4180.22,3771.64,4173.45,109.592.710.403,4.350.260.231.588.780,2290977
1620604800000,2021-05-10,ETHUSDT,3923.95,4208.0,3650.0,3945.88,150.589.792.612,60.799.777.854.113.800,3033133
1620518400000,2021-05-09,ETHUSDT,3910.26,3983.65,3726.08,3923.95,10.004.010.082,3.885.039.042.663.700,2289303
1620432000000,2021-05-08,ETHUSDT,3479.79,3958.33,3449.27,3910.26,113.046.754.852,4.170.897.763.922.390,2146967
1620345600000,2021-05-07,ETHUSDT,3489.74,3587.0,3353.23,3479.53,76.054.464.781,26.417.406.684.696.400,1382532
1620259200000,2021-05-06,ETHUSDT,3524.33,3605.4,3376.47,3489.73,92.059.257.706,3.213.427.394.777.260,1703109
1620172800000,2021-05-05,ETHUSDT,3239.01,3549.34,3200.23,3524.26,117.481.673.588,3.955.994.776.901.150,2224441
1620086400000,2021-05-04,ETHUSDT,3431.04,3527.0,3160.0,3239.01,182.603.938.558,6.103.102.520.709.460,3634236
1620000000000,2021-05-03,ETHUSDT,2949.33,3454.0,2949.32,3431.04,13.290.880.628,42.437.864.804.151.500,2502746
1619913600000,2021-05-02,ETHUSDT,2944.83,2985.0,2852.26,2949.56,5.719.825.445,1.672.310.882.244.700,1132280
1619827200000,2021-05-01,ETHUSDT,2772.42,2954.28,2743.41,2944.77,69.026.007.741,19.798.331.880.652.000,1437394
1619740800000,2021-04-30,ETHUSDT,2757.04,2798.3,2723.09,2772.42,69.533.920.482,19.172.977.010.995.200,1382521
1619654400000,2021-04-29,ETHUSDT,2748.23,2798.0,2668.0,2757.04,86.389.001.069,2.366.133.509.254.800,1379738
1619568000000,2021-04-28,ETHUSDT,2666.13,2760.0,2559.44,2748.24,9.993.831.852,26.735.471.542.008.700,1587100
1619481600000,2021-04-27,ETHUSDT,2532.06,2680.0,2480.29,2666.13,77.172.846.451,19.951.390.236.148.300,1255607
