Unix,Date,Symbol,Open,High,Low,Close,Volume EGLD,Volume USDT,tradecount
1608508800000,2020-12-21,EGLDUSDT,25.635,29.166,25.483,28.049,1165534.872,31529538.625919,99915
1608422400000,2020-12-20,EGLDUSDT,26.623,26.635,24.318,25.638,637289.517,16227322.292283,55203
1608336000000,2020-12-19,EGLDUSDT,25.33,27.438,25.099,26.615,892250.485,23521249.134692,75913
1608249600000,2020-12-18,EGLDUSDT,23.327,27.812,22.759,25.33,1963879.181,51302279.708095,161337
1608163200000,2020-12-17,EGLDUSDT,21.65,23.783,20.2,23.337,1835978.556,40581254.002914,135274
1608076800000,2020-12-16,EGLDUSDT,24.255,25.44,20.6,21.681,3054843.021,69354905.452013,196332
1607990400000,2020-12-15,EGLDUSDT,19.219,24.5,18.691,24.257,2241693.534,48880418.515963,165847
1607904000000,2020-12-14,EGLDUSDT,16.895,20.12,16.5,19.219,1552108.259,29154359.020586,104771
1607817600000,2020-12-13,EGLDUSDT,16.701,17.275,15.865,16.923,711047.514,11856409.937328,55613
1607731200000,2020-12-12,EGLDUSDT,14.748,17.1,14.739,16.732,933661.613,14878109.013431,61399
1607644800000,2020-12-11,EGLDUSDT,13.752,15.317,13.109,14.766,825705.435,11892958.221257,59858
1607558400000,2020-12-10,EGLDUSDT,13.956,14.548,13.524,13.745,466486.634,6520476.993012,34308
1607472000000,2020-12-09,EGLDUSDT,12.52,14.595,12.388,13.973,787330.288,10880508.301061,57336
1607385600000,2020-12-08,EGLDUSDT,13.133,13.162,12.229,12.52,390498.723,4919544.050459,29216
1607299200000,2020-12-07,EGLDUSDT,13.718,13.895,12.743,13.133,481840.726,6358255.526307,33798
1607212800000,2020-12-06,EGLDUSDT,13.93,13.962,12.883,13.707,710610.471,9577152.429498,51900
1607126400000,2020-12-05,EGLDUSDT,12.083,14.68,11.833,13.9,1207569.076,16339450.865064,80350
1607040000000,2020-12-04,EGLDUSDT,13.049,14.082,11.2,12.101,1228332.348,15336953.18343,81394
1606953600000,2020-12-03,EGLDUSDT,11.637,13.49,11.595,13.056,1093513.242,13907488.807268,81929
1606867200000,2020-12-02,EGLDUSDT,9.3,12.0,9.178,11.615,1072591.346,11373371.958037,60429
1606780800000,2020-12-01,EGLDUSDT,9.183,9.607,8.75,9.301,685247.904,6315233.35428,37015
1606694400000,2020-11-30,EGLDUSDT,8.933,9.34,8.73,9.183,458106.371,4152457.041148,20146
1606608000000,2020-11-29,EGLDUSDT,8.787,9.175,8.662,8.923,269740.15,2420118.608121,14213
1606521600000,2020-11-28,EGLDUSDT,8.846,9.027,8.542,8.808,361699.781,3182838.769699,15488
1606435200000,2020-11-27,EGLDUSDT,9.137,9.199,8.6,8.846,419100.757,3729974.899008,23237
1606348800000,2020-11-26,EGLDUSDT,9.691,10.09,8.25,9.131,1510703.181,13583495.328258,79792
1606262400000,2020-11-25,EGLDUSDT,9.045,10.371,8.718,9.677,1234746.062,11959820.449941,67274
1606176000000,2020-11-24,EGLDUSDT,9.071,9.35,8.457,9.048,773364.943,6895064.265512,42709
1606089600000,2020-11-23,EGLDUSDT,8.036,9.34,7.935,9.071,742130.05,6401270.145763,40452
1606003200000,2020-11-22,EGLDUSDT,8.229,8.367,7.601,8.028,525249.095,4194381.087138,30503
1605916800000,2020-11-21,EGLDUSDT,7.621,8.5,7.5,8.236,569825.245,4583299.128415,33883
1605830400000,2020-11-20,EGLDUSDT,7.596,8.005,7.5,7.621,277784.757,2155692.413692,16939
1605744000000,2020-11-19,EGLDUSDT,7.496,7.7,7.238,7.594,261747.62,1960011.665818,14728
1605657600000,2020-11-18,EGLDUSDT,7.863,7.932,7.099,7.487,458079.336,3409506.245242,23053
1605571200000,2020-11-17,EGLDUSDT,7.693,7.989,7.601,7.862,288680.57,2257658.519457,17310
1605484800000,2020-11-16,EGLDUSDT,7.57,7.95,7.504,7.71,225612.013,1749478.902484,13182
1605398400000,2020-11-15,EGLDUSDT,7.481,7.73,7.401,7.576,220114.536,1665206.303294,12137
1605312000000,2020-11-14,EGLDUSDT,7.776,7.78,7.287,7.479,192193.716,1439073.773877,10088
1605225600000,2020-11-13,EGLDUSDT,7.493,7.852,7.455,7.776,213046.659,1639506.804603,11420
1605139200000,2020-11-12,EGLDUSDT,7.79,7.896,7.367,7.492,236517.606,1802900.643224,11738
1605052800000,2020-11-11,EGLDUSDT,8.596,8.835,7.784,7.784,422157.914,3468281.174229,20606
1604966400000,2020-11-10,EGLDUSDT,8.129,8.678,8.073,8.596,292723.137,2438497.665784,14739
1604880000000,2020-11-09,EGLDUSDT,8.338,8.416,7.931,8.129,257523.823,2105862.929285,12053
1604793600000,2020-11-08,EGLDUSDT,7.848,8.416,7.7,8.339,327105.85,2659246.922941,15294
1604707200000,2020-11-07,EGLDUSDT,8.374,8.587,7.56,7.858,693946.655,5652185.076674,34596
1604620800000,2020-11-06,EGLDUSDT,7.386,8.444,7.37,8.385,342342.256,2714653.41051,18915
1604534400000,2020-11-05,EGLDUSDT,7.167,7.533,6.988,7.387,284702.776,2071427.882022,11525
1604448000000,2020-11-04,EGLDUSDT,7.253,7.298,6.993,7.168,174557.416,1247483.886363,8623
1604361600000,2020-11-03,EGLDUSDT,7.312,7.433,7.151,7.252,189969.028,1385514.787733,8986
1604275200000,2020-11-02,EGLDUSDT,7.685,7.762,7.249,7.309,238747.92,1777191.825679,10089
1604188800000,2020-11-01,EGLDUSDT,7.327,7.991,7.262,7.674,205400.936,1553255.961509,10371
1604102400000,2020-10-31,EGLDUSDT,7.627,7.657,7.181,7.338,213292.951,1575588.316171,9015
1604016000000,2020-10-30,EGLDUSDT,7.368,7.84,7.199,7.617,373320.409,2773191.40549,17301
1603929600000,2020-10-29,EGLDUSDT,7.859,8.027,7.1,7.387,370952.505,2787052.328385,15707
1603843200000,2020-10-28,EGLDUSDT,8.574,8.675,7.723,7.849,442648.215,3584237.432432,21120
1603756800000,2020-10-27,EGLDUSDT,8.637,8.77,8.3,8.572,408778.39,3499449.888536,21091
1603670400000,2020-10-26,EGLDUSDT,9.25,9.54,8.42,8.623,554572.205,4970112.060507,28765
1603584000000,2020-10-25,EGLDUSDT,8.806,9.736,8.25,9.257,709236.385,6352847.581515,36714
1603497600000,2020-10-24,EGLDUSDT,8.864,10.28,8.571,8.806,1006304.721,9355606.026924,46697
1603411200000,2020-10-23,EGLDUSDT,7.717,8.936,7.688,8.864,557933.283,4666475.898473,31647
1603324800000,2020-10-22,EGLDUSDT,7.458,7.862,7.348,7.718,185600.584,1401993.256529,10747
1603238400000,2020-10-21,EGLDUSDT,7.068,7.499,7.061,7.459,241257.051,1767967.994059,14805
1603152000000,2020-10-20,EGLDUSDT,7.313,7.499,6.487,7.069,382020.407,2618929.225871,18761
1603065600000,2020-10-19,EGLDUSDT,7.615,7.615,6.0,7.306,171855.868,1254131.097892,8690
1602979200000,2020-10-18,EGLDUSDT,7.645,7.73,7.496,7.612,89012.129,677181.8815,4550
1602892800000,2020-10-17,EGLDUSDT,7.392,7.713,7.359,7.641,110989.479,832613.050111,6888
1602806400000,2020-10-16,EGLDUSDT,7.899,7.899,7.0,7.392,232527.78,1743513.463219,13345
1602720000000,2020-10-15,EGLDUSDT,7.988,7.995,7.701,7.897,160408.309,1258386.787754,10003
1602633600000,2020-10-14,EGLDUSDT,7.947,8.35,7.73,7.988,218088.552,1737751.799466,11021
1602547200000,2020-10-13,EGLDUSDT,8.011,8.174,7.854,7.944,158387.866,1268251.582258,7610
1602460800000,2020-10-12,EGLDUSDT,8.171,8.204,7.805,8.013,205471.103,1646594.558739,10876
1602374400000,2020-10-11,EGLDUSDT,7.773,8.2,7.56,8.171,208123.843,1637648.583688,11786
1602288000000,2020-10-10,EGLDUSDT,7.909,8.099,7.707,7.772,201326.953,1596672.87548,10791
1602201600000,2020-10-09,EGLDUSDT,7.483,8.133,7.307,7.907,342420.466,2697190.318319,19504
1602115200000,2020-10-08,EGLDUSDT,7.8,7.8,6.985,7.48,421929.2,3118515.244948,21262
1602028800000,2020-10-07,EGLDUSDT,6.936,7.8,6.465,7.8,408268.309,2870087.817969,21215
1601942400000,2020-10-06,EGLDUSDT,8.465,8.482,6.835,6.931,463618.778,3541996.022687,19261
1601856000000,2020-10-05,EGLDUSDT,9.026,9.119,7.98,8.461,383505.572,3234206.381471,17580
1601769600000,2020-10-04,EGLDUSDT,9.06,9.289,8.87,9.036,130155.654,1184508.039937,7175
1601683200000,2020-10-03,EGLDUSDT,9.412,9.559,9.012,9.08,107649.592,1006020.308279,6696
1601596800000,2020-10-02,EGLDUSDT,10.276,10.3,8.9,9.412,311290.221,2936400.914931,19604
1601510400000,2020-10-01,EGLDUSDT,10.364,10.971,10.0,10.277,367176.321,3831589.371914,19773
1601424000000,2020-09-30,EGLDUSDT,10.259,10.621,10.07,10.36,249872.642,2582370.717958,14660
1601337600000,2020-09-29,EGLDUSDT,9.986,10.333,9.929,10.256,191159.379,1937310.819793,12539
1601251200000,2020-09-28,EGLDUSDT,10.028,10.5,9.85,10.005,207119.042,2125707.481286,15719
1601164800000,2020-09-27,EGLDUSDT,10.398,10.494,9.595,10.028,223667.481,2227730.068929,14681
1601078400000,2020-09-26,EGLDUSDT,9.997,10.8,9.954,10.396,226023.607,2316516.768205,16783
1600992000000,2020-09-25,EGLDUSDT,9.228,10.492,9.139,9.997,338990.448,3264928.108185,21620
1600905600000,2020-09-24,EGLDUSDT,8.813,9.249,8.707,9.225,346683.889,3134210.013757,19473
1600819200000,2020-09-23,EGLDUSDT,8.696,9.5,8.3,8.812,570671.094,5033502.506215,32315
1600732800000,2020-09-22,EGLDUSDT,8.822,9.102,8.154,8.709,333320.967,2900428.122107,21058
1600646400000,2020-09-21,EGLDUSDT,10.693,11.0,8.421,8.808,554514.392,5150278.11048,35049
1600560000000,2020-09-20,EGLDUSDT,11.943,12.196,9.772,10.717,251154.3,2709271.688604,16744
1600473600000,2020-09-19,EGLDUSDT,11.22,12.231,11.184,11.95,194755.029,2269269.835746,14154
1600387200000,2020-09-18,EGLDUSDT,12.036,12.304,10.8,11.22,203521.002,2377139.784843,14213
1600300800000,2020-09-17,EGLDUSDT,12.605,12.869,11.751,12.058,163528.786,1985846.562744,13505
1600214400000,2020-09-16,EGLDUSDT,13.045,13.047,11.818,12.584,230372.605,2881793.022876,19654
1600128000000,2020-09-15,EGLDUSDT,13.971,14.939,12.852,13.045,459694.614,6430444.880925,40157
1600041600000,2020-09-14,EGLDUSDT,13.306,14.4,12.421,13.971,397255.366,5442607.492602,36405
1599955200000,2020-09-13,EGLDUSDT,13.914,14.3,12.801,13.306,138944.534,1863606.619475,10992
1599868800000,2020-09-12,EGLDUSDT,14.297,14.41,13.131,13.917,132860.394,1848710.092491,10044
1599782400000,2020-09-11,EGLDUSDT,13.939,15.294,13.483,14.308,174345.177,2451682.318804,13257
1599696000000,2020-09-10,EGLDUSDT,15.101,15.67,13.8,13.939,341379.569,5058979.449232,24670
1599609600000,2020-09-09,EGLDUSDT,14.043,15.357,13.687,15.084,518817.841,7530659.67669,43302
1599523200000,2020-09-08,EGLDUSDT,13.221,15.495,13.206,14.027,877143.667,12444434.195439,65922
1599436800000,2020-09-07,EGLDUSDT,13.37,13.653,11.508,13.219,563541.474,7194549.085591,56553
1599350400000,2020-09-06,EGLDUSDT,12.324,16.0,11.277,13.368,523442.995,6905557.810036,39651
1599264000000,2020-09-05,EGLDUSDT,17.587,17.703,10.2,12.321,695421.075,9630646.869427,61191
1599177600000,2020-09-04,EGLDUSDT,17.755,20.5,16.71,17.583,584233.851,10610919.032662,61123
1599091200000,2020-09-03,EGLDUSDT,19.71,35.0,16.708,17.752,1122432.923,24455951.321805,96435
